# x
1.000000000000000000e+00 7.792968750000000000e-01
1.000000000000000000e+00 4.101562500000000000e-01
1.000000000000000000e+00 5.761718750000000000e-01
1.000000000000000000e+00 6.074218750000000000e-01
1.000000000000000000e+00 3.359375000000000000e-01
1.000000000000000000e+00 4.062500000000000000e-01
1.000000000000000000e+00 8.593750000000000000e-02
1.000000000000000000e+00 9.824218750000000000e-01
1.000000000000000000e+00 3.554687500000000000e-01
1.000000000000000000e+00 9.804687500000000000e-01
1.000000000000000000e+00 2.460937500000000000e-01
1.000000000000000000e+00 1.542968750000000000e-01
1.000000000000000000e+00 6.230468750000000000e-01
1.000000000000000000e+00 5.078125000000000000e-01
1.000000000000000000e+00 9.453125000000000000e-01
1.000000000000000000e+00 4.980468750000000000e-01
1.000000000000000000e+00 5.000000000000000000e-01
1.000000000000000000e+00 3.046875000000000000e-01
1.000000000000000000e+00 8.027343750000000000e-01
1.000000000000000000e+00 1.757812500000000000e-01
1.000000000000000000e+00 9.257812500000000000e-01
1.000000000000000000e+00 8.789062500000000000e-01
1.000000000000000000e+00 1.367187500000000000e-02
1.000000000000000000e+00 7.734375000000000000e-01
1.000000000000000000e+00 5.507812500000000000e-01
1.000000000000000000e+00 4.570312500000000000e-01
1.000000000000000000e+00 1.347656250000000000e-01
1.000000000000000000e+00 7.578125000000000000e-01
1.000000000000000000e+00 6.855468750000000000e-01
1.000000000000000000e+00 5.527343750000000000e-01
1.000000000000000000e+00 3.593750000000000000e-01
1.000000000000000000e+00 1.328125000000000000e-01
1.000000000000000000e+00 8.730468750000000000e-01
1.000000000000000000e+00 2.636718750000000000e-01
1.000000000000000000e+00 6.601562500000000000e-01
1.000000000000000000e+00 2.968750000000000000e-01
1.000000000000000000e+00 9.648437500000000000e-01
1.000000000000000000e+00 9.179687500000000000e-01
1.000000000000000000e+00 9.687500000000000000e-01
1.000000000000000000e+00 3.652343750000000000e-01
1.000000000000000000e+00 3.339843750000000000e-01
1.000000000000000000e+00 3.632812500000000000e-01
1.000000000000000000e+00 7.011718750000000000e-01
1.000000000000000000e+00 7.304687500000000000e-01
1.000000000000000000e+00 4.667968750000000000e-01
1.000000000000000000e+00 8.398437500000000000e-01
1.000000000000000000e+00 5.273437500000000000e-02
1.000000000000000000e+00 8.476562500000000000e-01
1.000000000000000000e+00 7.968750000000000000e-01
1.000000000000000000e+00 9.765625000000000000e-02
1.000000000000000000e+00 5.839843750000000000e-01
1.000000000000000000e+00 8.750000000000000000e-01
1.000000000000000000e+00 8.964843750000000000e-01
1.000000000000000000e+00 8.105468750000000000e-01
1.000000000000000000e+00 8.203125000000000000e-01
1.000000000000000000e+00 1.718750000000000000e-01
1.000000000000000000e+00 4.199218750000000000e-01
1.000000000000000000e+00 8.652343750000000000e-01
1.000000000000000000e+00 6.445312500000000000e-01
1.000000000000000000e+00 5.214843750000000000e-01
1.000000000000000000e+00 1.796875000000000000e-01
1.000000000000000000e+00 4.824218750000000000e-01
1.000000000000000000e+00 8.085937500000000000e-01
1.000000000000000000e+00 2.109375000000000000e-01
1.000000000000000000e+00 6.757812500000000000e-01
1.000000000000000000e+00 5.898437500000000000e-01
1.000000000000000000e+00 1.621093750000000000e-01
1.000000000000000000e+00 3.867187500000000000e-01
1.000000000000000000e+00 4.023437500000000000e-01
1.000000000000000000e+00 7.812500000000000000e-02
1.000000000000000000e+00 1.953125000000000000e-02
1.000000000000000000e+00 1.132812500000000000e-01
1.000000000000000000e+00 1.171875000000000000e-01
1.000000000000000000e+00 3.261718750000000000e-01
1.000000000000000000e+00 1.152343750000000000e-01
1.000000000000000000e+00 5.781250000000000000e-01
1.000000000000000000e+00 7.500000000000000000e-01
1.000000000000000000e+00 4.257812500000000000e-01
1.000000000000000000e+00 9.355468750000000000e-01
1.000000000000000000e+00 5.234375000000000000e-01
1.000000000000000000e+00 2.343750000000000000e-02
1.000000000000000000e+00 1.210937500000000000e-01
1.000000000000000000e+00 4.140625000000000000e-01
1.000000000000000000e+00 9.472656250000000000e-01
1.000000000000000000e+00 8.515625000000000000e-01
1.000000000000000000e+00 8.007812500000000000e-01
1.000000000000000000e+00 1.015625000000000000e-01
1.000000000000000000e+00 2.148437500000000000e-01
1.000000000000000000e+00 2.734375000000000000e-01
1.000000000000000000e+00 2.343750000000000000e-01
1.000000000000000000e+00 6.386718750000000000e-01
1.000000000000000000e+00 3.789062500000000000e-01
1.000000000000000000e+00 2.500000000000000000e-01
1.000000000000000000e+00 7.187500000000000000e-01
1.000000000000000000e+00 9.746093750000000000e-01
1.000000000000000000e+00 5.976562500000000000e-01
1.000000000000000000e+00 3.828125000000000000e-01
1.000000000000000000e+00 2.656250000000000000e-01
1.000000000000000000e+00 9.882812500000000000e-01
1.000000000000000000e+00 1.601562500000000000e-01
1.000000000000000000e+00 3.437500000000000000e-01
1.000000000000000000e+00 2.597656250000000000e-01
1.000000000000000000e+00 8.847656250000000000e-01
1.000000000000000000e+00 2.558593750000000000e-01
1.000000000000000000e+00 7.636718750000000000e-01
1.000000000000000000e+00 7.890625000000000000e-01
1.000000000000000000e+00 1.054687500000000000e-01
1.000000000000000000e+00 2.480468750000000000e-01
1.000000000000000000e+00 8.125000000000000000e-01
1.000000000000000000e+00 3.125000000000000000e-01
1.000000000000000000e+00 1.640625000000000000e-01
1.000000000000000000e+00 5.664062500000000000e-01
1.000000000000000000e+00 3.710937500000000000e-01
1.000000000000000000e+00 1.914062500000000000e-01
1.000000000000000000e+00 8.593750000000000000e-01
1.000000000000000000e+00 8.671875000000000000e-01
1.000000000000000000e+00 6.640625000000000000e-01
1.000000000000000000e+00 4.843750000000000000e-01
1.000000000000000000e+00 1.367187500000000000e-01
1.000000000000000000e+00 6.484375000000000000e-01
1.000000000000000000e+00 2.695312500000000000e-01
1.000000000000000000e+00 4.960937500000000000e-01
1.000000000000000000e+00 3.125000000000000000e-02
1.000000000000000000e+00 2.617187500000000000e-01
1.000000000000000000e+00 8.808593750000000000e-01
1.000000000000000000e+00 3.984375000000000000e-01
1.000000000000000000e+00 2.871093750000000000e-01
1.000000000000000000e+00 8.632812500000000000e-01
1.000000000000000000e+00 9.531250000000000000e-01
1.000000000000000000e+00 4.921875000000000000e-01
1.000000000000000000e+00 3.730468750000000000e-01
1.000000000000000000e+00 8.574218750000000000e-01
1.000000000000000000e+00 1.250000000000000000e-01
1.000000000000000000e+00 7.695312500000000000e-01
1.000000000000000000e+00 6.093750000000000000e-01
1.000000000000000000e+00 9.042968750000000000e-01
1.000000000000000000e+00 9.902343750000000000e-01
1.000000000000000000e+00 6.328125000000000000e-01
1.000000000000000000e+00 2.246093750000000000e-01
1.000000000000000000e+00 8.984375000000000000e-01
1.000000000000000000e+00 2.714843750000000000e-01
1.000000000000000000e+00 2.265625000000000000e-01
1.000000000000000000e+00 2.539062500000000000e-01
1.000000000000000000e+00 9.140625000000000000e-01
1.000000000000000000e+00 5.546875000000000000e-01
1.000000000000000000e+00 4.453125000000000000e-01
1.000000000000000000e+00 6.406250000000000000e-01
1.000000000000000000e+00 5.859375000000000000e-03
1.000000000000000000e+00 5.722656250000000000e-01
1.000000000000000000e+00 1.562500000000000000e-02
1.000000000000000000e+00 1.464843750000000000e-01
1.000000000000000000e+00 1.679687500000000000e-01
1.000000000000000000e+00 3.007812500000000000e-01
1.000000000000000000e+00 3.183593750000000000e-01
1.000000000000000000e+00 8.906250000000000000e-01
1.000000000000000000e+00 6.347656250000000000e-01
1.000000000000000000e+00 1.875000000000000000e-01
1.000000000000000000e+00 6.308593750000000000e-01
1.000000000000000000e+00 5.312500000000000000e-01
1.000000000000000000e+00 7.148437500000000000e-01
9.321868419647216797e-01 8.427319526672363281e-01
8.316635489463806152e-01 4.463894963264465332e-01
9.575793743133544922e-01 9.529751539230346680e-01
9.092103838920593262e-01 6.507945656776428223e-01
7.282531857490539551e-01 1.158988624811172485e-01
9.926866888999938965e-01 8.850929737091064453e-01
9.283419251441955566e-01 4.892652034759521484e-01
9.358192682266235352e-01 1.416389644145965576e-01
7.384340763092041016e-01 1.526901274919509888e-01
8.351157903671264648e-01 6.875339150428771973e-01
8.112394213676452637e-01 4.737250506877899170e-02
9.780294895172119141e-01 2.865937650203704834e-01
8.931595087051391602e-01 1.397875845432281494e-01
9.468284845352172852e-01 4.410774409770965576e-01
8.330242633819580078e-01 4.143537580966949463e-01
7.681716084480285645e-01 5.218764543533325195e-01
8.663754463195800781e-01 2.796363234519958496e-01
7.191451787948608398e-01 3.204359114170074463e-02
9.482893347740173340e-01 6.143860816955566406e-01
8.894993066787719727e-01 3.737179934978485107e-01
9.274263381958007812e-01 6.513350009918212891e-01
8.063578009605407715e-01 1.086669713258743286e-01
9.912093877792358398e-01 1.377735566347837448e-02
9.679363369941711426e-01 2.482942491769790649e-01
9.335150718688964844e-01 4.565473198890686035e-01
7.583916187286376953e-01 3.940719664096832275e-01
8.400163054466247559e-01 8.103025555610656738e-01
7.131411433219909668e-01 3.778376579284667969e-01
7.462868690490722656e-01 5.304411649703979492e-01
9.049146771430969238e-01 5.935155749320983887e-01
9.234286546707153320e-01 2.183139137923717499e-02
9.902529120445251465e-01 5.151333808898925781e-01
7.977476119995117188e-01 3.448312580585479736e-01
8.111379146575927734e-01 4.212801158428192139e-01
8.408667445182800293e-01 1.002874001860618591e-01
7.568414211273193359e-01 7.828205823898315430e-01
7.389764785766601562e-01 9.424042701721191406e-01
8.427114486694335938e-01 2.226882055401802063e-02
7.680727839469909668e-01 6.013727784156799316e-01
9.009441733360290527e-01 7.638440728187561035e-01
8.311455845832824707e-01 2.848075926303863525e-01
9.498034715652465820e-01 7.875555753707885742e-01
9.100795388221740723e-01 6.323550343513488770e-01
7.937099933624267578e-01 9.291626214981079102e-01
9.496779441833496094e-01 9.810048341751098633e-01
9.414293169975280762e-01 4.234611243009567261e-02
8.162435293197631836e-01 4.449377655982971191e-01
7.864984273910522461e-01 5.469877719879150391e-01
9.047486782073974609e-01 1.467432379722595215e-01
7.419257164001464844e-01 3.362858295440673828e-01
7.599724531173706055e-01 9.876474738121032715e-01
7.022086977958679199e-01 1.623045653104782104e-02
9.360772967338562012e-01 4.525079429149627686e-01
8.994552493095397949e-01 8.426546454429626465e-01
9.115496277809143066e-01 3.239012658596038818e-01
9.342187047004699707e-01 4.797984957695007324e-01
8.376747369766235352e-01 9.780457615852355957e-01
8.706223368644714355e-01 4.748768508434295654e-01
7.419391274452209473e-01 1.309213191270828247e-01
7.343590259552001953e-01 5.172149091958999634e-02
9.005208611488342285e-01 9.454165697097778320e-01
8.413288593292236328e-01 2.658094167709350586e-01
8.695708513259887695e-01 5.040639042854309082e-01
9.294996857643127441e-01 9.070176631212234497e-02
8.904154896736145020e-01 4.236551225185394287e-01
8.660738468170166016e-01 9.301055073738098145e-01
8.677621483802795410e-01 5.024129748344421387e-01
7.911850214004516602e-01 9.711351394653320312e-01
7.092453241348266602e-01 2.588356435298919678e-01
8.310152292251586914e-01 5.045452117919921875e-01
7.643753886222839355e-01 8.595308065414428711e-01
8.225585818290710449e-01 4.482523500919342041e-01
9.560209512710571289e-01 2.794873714447021484e-01
7.701818346977233887e-01 8.554753661155700684e-01
7.174908518791198730e-01 3.898894786834716797e-01
7.844151854515075684e-01 5.307232737541198730e-01
7.880781292915344238e-01 9.765270948410034180e-01
8.985749483108520508e-01 1.864832937717437744e-01
8.671096563339233398e-01 3.014006316661834717e-01
9.351694583892822266e-01 3.106960095465183258e-02
8.992940783500671387e-01 3.918377161026000977e-01
8.219160437583923340e-01 2.001834362745285034e-01
9.442061185836791992e-01 6.800349354743957520e-01
7.500918507575988770e-01 1.813214570283889771e-01
7.068136334419250488e-01 6.748127341270446777e-01
7.270143628120422363e-01 2.634754180908203125e-01
9.167078137397766113e-01 3.552178442478179932e-01
8.385631442070007324e-01 3.488606512546539307e-01
7.483815550804138184e-01 7.167517542839050293e-01
8.503134250640869141e-01 4.665092527866363525e-01
7.456936240196228027e-01 3.612988889217376709e-01
9.088960886001586914e-01 8.526227474212646484e-01
8.338468670845031738e-01 5.719506144523620605e-01
8.143063783645629883e-01 2.138308286666870117e-01
7.904536128044128418e-01 9.000912904739379883e-01
8.890847563743591309e-01 3.426502943038940430e-01
8.085438013076782227e-01 3.897937759757041931e-02
7.262949943542480469e-01 4.946002364158630371e-01
7.354017496109008789e-01 1.239380538463592529e-01
9.885693192481994629e-01 2.384664416313171387e-01
9.725742340087890625e-01 7.471108436584472656e-01
9.099121689796447754e-01 1.307518184185028076e-01
7.797610163688659668e-01 8.069442510604858398e-01
9.907529354095458984e-01 9.369072914123535156e-01
9.336252808570861816e-01 6.065320968627929688e-01
9.150670766830444336e-01 7.103592157363891602e-01
8.348084688186645508e-01 7.135866284370422363e-01
7.816724777221679688e-01 9.928079843521118164e-01
7.289173007011413574e-01 3.415382504463195801e-01
9.707807302474975586e-01 1.628565490245819092e-01
8.367328643798828125e-01 5.191672444343566895e-01
7.607089877128601074e-01 5.332497954368591309e-01
7.917869687080383301e-01 1.779124885797500610e-01
8.737658858299255371e-01 6.131094098091125488e-01
7.530318498611450195e-01 1.412473339587450027e-02
9.569842815399169922e-01 9.276683926582336426e-01
9.275558590888977051e-01 2.645742893218994141e-01
9.158388972282409668e-01 3.956020995974540710e-02
8.296279311180114746e-01 1.082494407892227173e-01
8.881926536560058594e-01 2.402489483356475830e-01
8.752294182777404785e-01 2.739061713218688965e-01
8.949539661407470703e-01 3.280999884009361267e-02
7.253332734107971191e-01 2.793548107147216797e-01
8.247421979904174805e-01 1.929417401552200317e-01
7.124842405319213867e-01 3.786209225654602051e-01
8.481972217559814453e-01 3.851677477359771729e-01
7.989583611488342285e-01 3.390077352523803711e-01
7.433572411537170410e-01 3.279238939285278320e-01
7.310208678245544434e-01 8.973127603530883789e-02
8.762933611869812012e-01 2.520494721829891205e-02
7.511779069900512695e-01 2.021142989397048950e-01
9.775360226631164551e-01 7.566494345664978027e-01
8.743183612823486328e-01 9.908097386360168457e-01
8.040609359741210938e-01 9.285261631011962891e-01
8.772746324539184570e-01 5.042193531990051270e-01
7.068411707878112793e-01 5.318238735198974609e-01
9.875677824020385742e-01 3.145815730094909668e-01
8.446910381317138672e-01 7.739394307136535645e-01
9.348205924034118652e-01 7.647566795349121094e-01
7.248190045356750488e-01 8.442723751068115234e-01
8.459975123405456543e-01 8.955045938491821289e-01
8.472120761871337891e-01 4.343492388725280762e-01
9.813479185104370117e-01 7.668755650520324707e-01
8.715184330940246582e-01 8.063987493515014648e-01
8.420467972755432129e-01 3.084596097469329834e-01
7.800927162170410156e-01 9.292422533035278320e-01
7.994707226753234863e-01 9.434150159358978271e-02
8.562017083168029785e-01 9.942691922187805176e-01
8.316734433174133301e-01 7.700906991958618164e-01
7.064836025238037109e-01 9.327090531587600708e-02
9.478875994682312012e-01 6.562296748161315918e-01
9.688482284545898438e-01 3.417941182851791382e-02
7.420747280120849609e-01 7.701869606971740723e-01
8.662108182907104492e-01 7.992229461669921875e-01
7.325727343559265137e-01 6.024102568626403809e-01
9.016720056533813477e-01 8.568603992462158203e-01
7.843701243400573730e-01 9.788327664136886597e-02
8.978267908096313477e-01 2.759238481521606445e-01
9.180983901023864746e-01 4.141775071620941162e-01
9.305942654609680176e-01 4.245795309543609619e-02
7.323222756385803223e-01 4.482160806655883789e-01
9.748035669326782227e-01 2.652134597301483154e-01
7.690641880035400391e-01 3.927350044250488281e-01
7.112237811088562012e-01 4.251026213169097900e-01
8.664557337760925293e-01 8.794117569923400879e-01
8.112766742706298828e-01 2.703409790992736816e-01
9.489369392395019531e-01 8.937431573867797852e-01
9.424754381179809570e-01 4.259709715843200684e-01
7.951416969299316406e-01 3.278077244758605957e-01
9.858698248863220215e-01 5.025120377540588379e-01
7.872753739356994629e-01 4.177432954311370850e-01
8.545171618461608887e-01 2.573723196983337402e-01
7.767895460128784180e-01 5.026793479919433594e-01
9.808130860328674316e-01 1.518017351627349854e-01
7.493823170661926270e-01 3.519299328327178955e-01
7.134732007980346680e-01 5.657902359962463379e-01
8.305290937423706055e-01 4.134082496166229248e-01
9.977126717567443848e-01 8.239123821258544922e-01
9.675031900405883789e-01 2.567217648029327393e-01
9.245824217796325684e-01 9.697715640068054199e-01
9.672377705574035645e-01 7.847220301628112793e-01
9.680339694023132324e-01 9.675930142402648926e-01
8.556575179100036621e-01 8.381365537643432617e-01
7.947787046432495117e-01 1.421039253473281860e-01
9.316037297248840332e-01 5.264601111412048340e-01
8.984983563423156738e-01 1.699785143136978149e-01
8.120973110198974609e-01 8.182273507118225098e-01
7.283400297164916992e-01 5.841621756553649902e-01
9.240368604660034180e-01 2.634493112564086914e-01
7.787381410598754883e-01 9.295989871025085449e-01
9.810439348220825195e-01 1.151860505342483521e-01
7.722911834716796875e-01 5.638623833656311035e-01
7.368273735046386719e-01 7.210405468940734863e-01
9.493337869644165039e-01 5.884853750467300415e-02
7.459852695465087891e-01 5.978560447692871094e-01
7.537804841995239258e-01 8.159012198448181152e-01
8.798148632049560547e-01 6.752731651067733765e-02
9.623686075210571289e-01 5.122429728507995605e-01
7.589303851127624512e-01 2.585571706295013428e-01
7.930970788002014160e-01 6.629244685173034668e-01
9.332214593887329102e-01 1.186773702502250671e-01
9.915479421615600586e-01 9.370514154434204102e-01
8.502223491668701172e-01 8.947286009788513184e-01
7.431692481040954590e-01 1.859744191169738770e-01
7.041808962821960449e-01 3.232658803462982178e-01
7.688968181610107422e-01 5.876349806785583496e-01
7.395466566085815430e-01 7.180623412132263184e-01
9.032976031303405762e-01 4.426560103893280029e-01
7.365497350692749023e-01 1.562913209199905396e-01
8.518989682197570801e-01 1.041514948010444641e-01
9.082787036895751953e-01 9.997653365135192871e-01
8.743349909782409668e-01 4.553521275520324707e-01
7.599326968193054199e-01 8.725317716598510742e-01
9.412373304367065430e-01 4.823760092258453369e-01
9.146221280097961426e-01 9.223576188087463379e-01
9.216951727867126465e-01 8.775938302278518677e-02
7.393172979354858398e-01 1.140191927552223206e-01
7.371261119842529297e-01 9.296321868896484375e-01
9.782687425613403320e-01 9.474930167198181152e-01
8.192734718322753906e-01 3.147174417972564697e-01
7.902846336364746094e-01 3.551648855209350586e-01
8.465752005577087402e-01 4.524502456188201904e-01
8.988592624664306641e-01 4.161616861820220947e-01
9.866870045661926270e-01 1.900452226400375366e-01
7.859338521957397461e-01 8.983753919601440430e-01
9.774425029754638672e-01 2.533076107501983643e-01
7.074578404426574707e-01 7.052724361419677734e-01
8.665593862533569336e-01 6.715567409992218018e-02
8.901925086975097656e-01 3.875133022665977478e-02
7.317692041397094727e-01 6.537304520606994629e-01
7.421019077301025391e-01 3.390158712863922119e-01
8.257343173027038574e-01 6.554594039916992188e-01
9.898695945739746094e-01 9.402120113372802734e-02
8.788127899169921875e-01 9.498513936996459961e-01
9.799069762229919434e-01 7.485144734382629395e-01
9.413082599639892578e-01 8.762672543525695801e-01
8.402144908905029297e-01 1.364705562591552734e-01
9.354290366172790527e-01 3.201609551906585693e-01
7.053510546684265137e-01 3.683441579341888428e-01
7.327432036399841309e-01 5.371726751327514648e-01
9.488285779953002930e-01 2.968684732913970947e-01
9.390451312065124512e-01 6.063074246048927307e-02
7.697921991348266602e-01 3.688783943653106689e-01
8.592308759689331055e-01 2.545493245124816895e-01
8.818047642707824707e-01 3.859212994575500488e-01
9.603216648101806641e-01 1.969595402479171753e-01
8.809321522712707520e-01 2.618963718414306641e-01
8.237714767456054688e-01 6.269523501396179199e-01
8.122552037239074707e-01 3.881538212299346924e-01
8.277646303176879883e-01 3.453834056854248047e-01
8.955792784690856934e-01 5.339056253433227539e-01
9.602472186088562012e-01 7.718605399131774902e-01
8.361690640449523926e-01 3.788679540157318115e-01
7.743518948554992676e-01 5.875194668769836426e-01
7.709987163543701172e-01 9.662026166915893555e-01
9.238042831420898438e-01 5.219801068305969238e-01
9.449706077575683594e-01 9.097975492477416992e-01
7.315834164619445801e-01 7.936726212501525879e-01
7.199676632881164551e-01 5.871868133544921875e-02
8.783301115036010742e-01 4.290988743305206299e-01
7.438519597053527832e-01 6.983184218406677246e-01
9.473992586135864258e-01 9.867119193077087402e-01
7.931004166603088379e-01 4.583762884140014648e-01
7.431615591049194336e-01 9.278545528650283813e-02
9.762911200523376465e-01 5.620091557502746582e-01
7.496595382690429688e-01 1.265637874603271484e-01
7.854160070419311523e-01 7.515195608139038086e-01
7.460840344429016113e-01 5.076770186424255371e-01
7.346470355987548828e-01 7.234313488006591797e-01
7.063444256782531738e-01 8.693618178367614746e-01
7.166185975074768066e-01 6.289480328559875488e-01
7.523924708366394043e-01 6.124393343925476074e-01
7.160145640373229980e-01 7.545703053474426270e-01
8.773431181907653809e-01 8.424550294876098633e-01
9.042143821716308594e-01 8.690537810325622559e-01
8.180891275405883789e-01 3.643019497394561768e-02
7.953973412513732910e-01 5.561903119087219238e-01
8.513578772544860840e-01 2.162693142890930176e-01
9.625014662742614746e-01 8.603459000587463379e-01
9.553394913673400879e-01 6.483976840972900391e-01
7.130424976348876953e-01 4.202224910259246826e-01
7.544495463371276855e-01 1.881042271852493286e-01
7.710234522819519043e-01 3.390236198902130127e-01
7.748162746429443359e-01 7.037776708602905273e-01
8.713697791099548340e-01 2.043595463037490845e-01
8.248787522315979004e-01 9.358294308185577393e-02
7.147762179374694824e-01 8.880287408828735352e-01
8.120842576026916504e-01 7.642103433609008789e-01
8.571258783340454102e-01 1.997949331998825073e-01
7.305015921592712402e-01 2.923115491867065430e-01
9.500375390052795410e-01 9.720701575279235840e-01
7.155885696411132812e-01 7.081844806671142578e-01
9.774525761604309082e-01 6.105220317840576172e-01
7.297339439392089844e-01 3.076284825801849365e-01
9.530724883079528809e-01 2.991251349449157715e-01
9.707959294319152832e-01 3.952362015843391418e-02
9.938712120056152344e-01 7.284818887710571289e-01
9.406077861785888672e-01 4.317522421479225159e-02
9.338432550430297852e-01 4.857337567955255508e-03
8.927449584007263184e-01 7.294951081275939941e-01
9.336988925933837891e-01 9.488737583160400391e-01
7.403656840324401855e-01 7.565030455589294434e-01
8.608204126358032227e-01 4.716401994228363037e-01
8.542668819427490234e-01 4.860452413558959961e-01
9.572716355323791504e-01 4.361364245414733887e-01
8.388398289680480957e-01 3.246436715126037598e-01
8.155268430709838867e-01 5.217142105102539062e-01
8.918690085411071777e-01 4.311509430408477783e-01
7.799389958381652832e-01 5.981678962707519531e-01
7.419305443763732910e-01 8.981201052665710449e-01
8.433631658554077148e-01 9.950094223022460938e-01
8.250668048858642578e-01 7.874328643083572388e-02
7.697709798812866211e-01 3.846834599971771240e-01
8.102535605430603027e-01 1.807062029838562012e-01
8.099177479743957520e-01 3.521204590797424316e-01
7.982486486434936523e-01 2.874730229377746582e-01
8.138391971588134766e-01 1.745371371507644653e-01
9.057229757308959961e-01 7.640760540962219238e-01
7.890629172325134277e-01 4.962887465953826904e-01
9.846574068069458008e-01 9.192456007003784180e-01
9.749044179916381836e-01 3.259244188666343689e-02
8.442731499671936035e-01 6.697801500558853149e-02
7.985083460807800293e-01 4.032735824584960938e-01
8.606304526329040527e-01 8.027732372283935547e-02
9.545681476593017578e-01 2.627295851707458496e-01
8.957762122154235840e-01 9.860297441482543945e-01
9.413175582885742188e-01 2.089596092700958252e-01
8.598166704177856445e-01 1.981177479028701782e-01
8.898752927780151367e-01 5.736406445503234863e-01
7.864466905593872070e-01 4.979982972145080566e-01
9.204679727554321289e-01 5.804383158683776855e-01
7.607213854789733887e-01 3.767352700233459473e-01
9.084394574165344238e-01 8.267623782157897949e-01
9.582157135009765625e-01 1.385805457830429077e-01
7.396308779716491699e-01 4.283926486968994141e-01
8.843139410018920898e-01 6.897618770599365234e-01
7.285287380218505859e-01 8.682364225387573242e-01
9.177147150039672852e-01 3.695715963840484619e-01
7.253479361534118652e-01 5.677456259727478027e-01
9.807819724082946777e-01 6.913994252681732178e-02
7.412223815917968750e-01 1.703190952539443970e-01
9.876641035079956055e-01 6.913816183805465698e-02
9.402652382850646973e-01 7.278808951377868652e-01
8.781046271324157715e-01 2.880599796772003174e-01
9.347872138023376465e-01 7.237452864646911621e-01
9.385344386100769043e-01 6.639827787876129150e-02
9.838081002235412598e-01 8.625478148460388184e-01
7.760149836540222168e-01 8.355302214622497559e-01
8.770227432250976562e-01 8.892874419689178467e-02
7.285147309303283691e-01 2.375650592148303986e-02
8.848497271537780762e-01 5.628881230950355530e-02
7.513874173164367676e-01 8.536301851272583008e-01
8.694851994514465332e-01 2.347034960985183716e-01
8.717291355133056641e-01 5.482733249664306641e-01
8.397955298423767090e-01 4.262441992759704590e-01
8.567895293235778809e-01 7.955255508422851562e-01
9.291770458221435547e-01 4.888983070850372314e-01
9.397734403610229492e-01 5.006608366966247559e-01
8.476459383964538574e-01 9.890919327735900879e-01
8.798780441284179688e-01 1.501295566558837891e-01
9.793708920478820801e-01 8.307039141654968262e-01
7.359200716018676758e-01 5.174974724650382996e-02
7.351310849189758301e-01 4.776487648487091064e-01
7.263126969337463379e-01 8.863348364830017090e-01
8.973590135574340820e-01 6.652139425277709961e-01
8.255825042724609375e-01 6.852146387100219727e-01
9.322963953018188477e-01 2.633172869682312012e-01
9.013694524765014648e-01 4.185747802257537842e-01
8.000913262367248535e-01 3.665810525417327881e-01
9.695099592208862305e-01 5.214431881904602051e-01
9.287596344947814941e-01 4.622279405593872070e-01
7.811604738235473633e-01 3.268983662128448486e-01
8.092576265335083008e-01 3.054805994033813477e-01
7.943319678306579590e-01 2.508528828620910645e-01
7.472835183143615723e-01 3.650472462177276611e-01
7.443349957466125488e-01 1.499414741992950439e-01
9.808382391929626465e-01 8.721042871475219727e-01
8.313711881637573242e-01 6.021193861961364746e-01
8.149959444999694824e-01 1.337864249944686890e-01
9.189057350158691406e-01 6.938593387603759766e-01
8.658978939056396484e-01 8.476664423942565918e-01
9.808419942855834961e-01 2.375356703996658325e-01
